epoch,accuracy,loss,val_accuracy,val_loss
0,0.9030828475952148,0.4687424898147583,0.9453551173210144,0.20428238809108734
1,0.9358252286911011,0.19150543212890625,0.9444065093994141,0.15642549097537994
